Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-08-01,0.559, 2022,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-08-01,0.564, 2022,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-08-01,0.698, 2022,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-08-01,0.815, 2022,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-08-01,0.738, 2022,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-08-11,0.558, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-08-11,0.807, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-08-11,0.804, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-08-11,0.768, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-08-11,0.815, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-08-11,0.55, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-08-11,0.495, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-08-11,0.818, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-08-11,0.758, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-08-11,0.693, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-08-11,0.576, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-08-11,0.669, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-08-11,0.743, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-08-11,0.671, 2022,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-08-21,0.538, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-08-21,0.822, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-08-21,0.724, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-08-21,0.82, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-08-21,0.839, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-08-21,0.644, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-08-21,0.414, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-08-21,0.837, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-08-21,0.762, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-08-21,0.712, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-08-21,0.524, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-08-21,0.693, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-08-21,0.714, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-08-21,0.579, 2022,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-09-01,0.555, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-09-01,0.718, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-09-01,0.6, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-09-01,0.683, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-09-01,0.641, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-09-01,0.798, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-09-01,0.444, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-09-01,0.822, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-09-01,0.802, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-09-01,0.771, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-09-01,0.4, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-09-01,0.728, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-09-01,0.662, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-09-01,0.399, 2022,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-09-11,0.537, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-09-11,0.708, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-09-11,0.56, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-09-11,0.714, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-09-11,0.539, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-09-11,0.633, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-09-11,0.51, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-09-11,0.757, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-09-11,0.739, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-09-11,0.772, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-09-11,0.53, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-09-11,0.693, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-09-11,0.669, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-09-11,0.455, 2022,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-09-21,0.669, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-09-21,0.701, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-09-21,0.628, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-09-21,0.759, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-09-21,0.739, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-09-21,0.722, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-09-21,0.681, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-09-21,0.748, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-09-21,0.831, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-09-21,0.868, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-09-21,0.649, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-09-21,0.782, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-09-21,0.78, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-09-21,0.606, 2022,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-10-01,0.607, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-10-01,0.774, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-10-01,0.648, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-10-01,0.769, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-10-01,0.707, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-10-01,0.634, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-10-01,0.735, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-10-01,0.687, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-10-01,0.914, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-10-01,0.719, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-10-01,0.751, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-10-01,0.782, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-10-01,0.725, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-10-01,0.754, 2022,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-10-11,0.616, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-10-11,0.748, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-10-11,0.76, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-10-11,0.853, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-10-11,0.796, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-10-11,0.746, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-10-11,0.898, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-10-11,0.716, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-10-11,0.863, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-10-11,0.632, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-10-11,0.866, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-10-11,0.85, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-10-11,0.816, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-10-11,0.861, 2022,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-10-21,0.526, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-10-21,0.565, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-10-21,0.678, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-10-21,0.737, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-10-21,0.603, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-10-21,0.65, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-10-21,0.765, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-10-21,0.561, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-10-21,0.814, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-10-21,0.54, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-10-21,0.791, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-10-21,0.802, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-10-21,0.551, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-10-21,0.668, 2022,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-11-01,0.508, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-11-01,0.514, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-11-01,0.612, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-11-01,0.556, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-11-01,0.54, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-11-01,0.609, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-11-01,0.736, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-11-01,0.439, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-11-01,0.639, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-11-01,0.478, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-11-01,0.658, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-11-01,0.656, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-11-01,0.54, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-11-01,0.569, 2022,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-11-11,0.549, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-11-11,0.572, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-11-11,0.608, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-11-11,0.577, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-11-11,0.553, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-11-11,0.579, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-11-11,0.69, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-11-11,0.524, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-11-11,0.647, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-11-11,0.582, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-11-11,0.644, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-11-11,0.593, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-11-11,0.581, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-11-11,0.627, 2022,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-11-21,0.514, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-11-21,0.597, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-11-21,0.607, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-11-21,0.572, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-11-21,0.576, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-11-21,0.551, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-11-21,0.651, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-11-21,0.533, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-11-21,0.648, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-11-21,0.574, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-11-21,0.633, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-11-21,0.57, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-11-21,0.594, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-11-21,0.614, 2022,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-12-01,0.462, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-12-01,0.484, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-12-01,0.511, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-12-01,0.454, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-12-01,0.495, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-12-01,0.462, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-12-01,0.566, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-12-01,0.449, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-12-01,0.533, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-12-01,0.463, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-12-01,0.548, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-12-01,0.467, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-12-01,0.523, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-12-01,0.545, 2022,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-12-11,0.419, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-12-11,0.429, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-12-11,0.462, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-12-11,0.405, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-12-11,0.445, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-12-11,0.435, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-12-11,0.515, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-12-11,0.426, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-12-11,0.466, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-12-11,0.434, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-12-11,0.519, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-12-11,0.418, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-12-11,0.481, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-12-11,0.468, 2022,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2022-12-21,0.42, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2022-12-21,0.496, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2022-12-21,0.499, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2022-12-21,0.497, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2022-12-21,0.504, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2022-12-21,0.458, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2022-12-21,0.59, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2022-12-21,0.529, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2022-12-21,0.567, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2022-12-21,0.552, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2022-12-21,0.612, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2022-12-21,0.471, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2022-12-21,0.533, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2022-12-21,0.58, 2022,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2023-01-01,0.466, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2023-01-01,0.557, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2023-01-01,0.543, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2023-01-01,0.545, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2023-01-01,0.57, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2023-01-01,0.501, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2023-01-01,0.623, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2023-01-01,0.587, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2023-01-01,0.611, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2023-01-01,0.599, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2023-01-01,0.683, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2023-01-01,0.52, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2023-01-01,0.544, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2023-01-01,0.65, 2023,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2023-01-11,0.469, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2023-01-11,0.541, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2023-01-11,0.539, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2023-01-11,0.535, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2023-01-11,0.544, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2023-01-11,0.415, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2023-01-11,0.59, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2023-01-11,0.602, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2023-01-11,0.618, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2023-01-11,0.583, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2023-01-11,0.661, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2023-01-11,0.507, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2644,Thies,2023-01-11,0.559, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2645,Ziguinchor,2023-01-11,0.674, 2023,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2023-01-21,0.521, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,2023-01-21,0.527, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47586,Fatick,2023-01-21,0.525, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1378,Kaffrine,2023-01-21,0.528, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1373,Kaolack,2023-01-21,0.507, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1374,Kedougou,2023-01-21,0.415, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1375,Kolda,2023-01-21,0.505, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,2023-01-21,0.627, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47588,Matam,2023-01-21,0.602, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47589,Saint louis,2023-01-21,0.614, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1376,Sedhiou,2023-01-21,0.643, 2023,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,1377,Tambacounda,2023-01-21,0.492, 2023,01,3, ,FAO-ASIS
