Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2002","2002","t","7031","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2003","2003","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2004","2004","t","6608","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2005","2005","t","6691","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2006","2006","t","7387","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2007","2007","t","7100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2008","2008","t","9189.92","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2009","2009","t","9363.23","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2010","2010","t","12408.45","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2011","2011","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2012","2012","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2013","2013","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2014","2014","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2015","2015","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2016","2016","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2017","2017","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2018","2018","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2019","2019","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2020","2020","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2021","2021","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","1994","1994","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","1995","1995","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","1995","1995","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","1996","1996","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","1996","1996","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","1997","1997","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","1997","1997","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","1998","1998","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","1998","1998","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","1999","1999","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","1999","1999","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2000","2000","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2000","2000","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2001","2001","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2001","2001","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2002","2002","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2002","2002","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2003","2003","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2003","2003","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2004","2004","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2004","2004","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2005","2005","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2005","2005","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2006","2006","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2006","2006","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2007","2007","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2007","2007","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2008","2008","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2008","2008","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2009","2009","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2009","2009","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2010","2010","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2010","2010","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2011","2011","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2011","2011","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2012","2012","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2012","2012","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2013","2013","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2013","2013","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2014","2014","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2014","2014","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01321","Pomelos and grapefruits","2015","2015","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01321","Pomelos and grapefruits","2015","2015","t","0","M","Missing value (data cannot exist, not applicable)",""
